Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Author (product.metafields.custom.author),Binding (product.metafields.custom.binding),Canonical Handle (product.metafields.custom.canonical_handle),Inventory Log (product.metafields.custom.inventory_log),Language (product.metafields.custom.language),Location (product.metafields.custom.location),Non-Alcoholic (product.metafields.custom.non_alcoholic),Preorder Override Date (product.metafields.custom.preorder_override_date),Product Details (product.metafields.custom.product_details),Publication Date (product.metafields.custom.pub_date),Cuisine (product.metafields.custom.region),Reserve (product.metafields.custom.reserve),Shelf (product.metafields.custom.shelf),Specialization (product.metafields.custom.special),Special Diet (product.metafields.custom.special_diet),Spirits (product.metafields.custom.spirits),Wine (product.metafields.custom.wine),Growave raw rating (product.metafields.growave.raw_rating_string),Growave rounded rating (product.metafields.growave.rounded_rating_string),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Art style (product.metafields.shopify.art-style),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Fabric (product.metafields.shopify.fabric),Genre (product.metafields.shopify.genre),Headwear features (product.metafields.shopify.headwear-features),Language version (product.metafields.shopify.language-version),Material (product.metafields.shopify.material),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Medium (product.metafields.shopify.medium),Publication frequency (product.metafields.shopify.publication-frequency),Signature placement (product.metafields.shopify.signature-placement),Target audience (product.metafields.shopify.target-audience),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
all-consuming,All Consuming: Why We Eat the Way We Eat Now,"<p dir=""ltr""><span><b id=""docs-internal-guid-c0013965-7fff-2d6a-b901-d501e16c0eb5"">For a limited time we have copies signed by Ruby Tandoh.</b></span></p>
<p dir=""ltr""><span>Ruby Tandoh’s penetrating, funny, sometimes scathing examination of contemporary food culture may make you squirm uncomfortably at times. She sympathizes.</span></p>
<p dir=""ltr""><span>As she writes, “Nothing turns me off something quicker than the wrong people liking it, by which I mean people almost identical to me in every respect, in a way that doesn’t flatter me.”</span><em><strong><b></b></strong></em></p>
<p dir=""ltr""><span>Tandoh is a journalist, cookbook author, former Great British Baking Show contestant and philosophy student. While we don’t share every criticism she levels at social media, food producers, restaurants, and yes, cookbooks, Tandoh's breadth of perspective makes it clear that she’s not just tossing off a list of complaints. </span><em><strong><b></b></strong></em></p>
<p dir=""ltr""><span>She has thought deeply about the implications of recipe websites, advertising, appliances, restaurant reviewing, and many other forces; she doesn’t hate them all, but she wants us to be more aware than we seem to be when in the grips of seemingly inescapable pressures from all around.</span><em><strong><b></b></strong></em></p>
<p dir=""ltr""><span>Bracingly eye-opening.</span></p>
<p dir=""ltr""><span>Hardcover.</span></p>",RDH,Media > Books > Print Books,BOOK,"09-05-2025, 09-09-2025, C, Fall 2025, Ln_En, preorder, signed",true,Title,Default Title,,,,,,,,Ruby Tandoh,907.18474,shopify,continue,manual,29.00,,true,true,,,,,'9798217207862,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9798217207862_1_ebcd7ce6-4d4b-48ca-ace7-5fe5a5b8e6b3.jpg?v=1749569368,1,Book Cover: All Consuming: Why We Eat the Way We Eat Now,false,All Consuming| Kitchen Arts & Letters,"Ruby Tandoh explores our obsession with food, tracing its cultural history from supermarket aisles to Michelin stars and TikTok critics.",543543,,,,,,,,,,,Ruby Tandoh,Hardcover,,,English,,,'2025-09-09,,'2025-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
a-school-lunch-revolution-a-cookbook,A School Lunch Revolution: A Cookbook,"<p data-mce-fragment=""1""><em data-mce-fragment=""1""><strong data-mce-fragment=""1"">This is what the publisher tells us about this book:</strong></em></p>
<p>In this multigenerational cookbook for adults and children alike, Alice Waters, the award-winning chef and food activist, champions an empowered relationship between students and organic food, offering delicious recipes that will nourish future generations—and ourselves—from the inside out.</p>
<p>Education and food are two universal rights: all children deserve to go to school, and everyone should have the opportunity to eat nutritious food.</p>
<p>After Alice Waters launched the farm-to-table movement with the opening of her acclaimed restaurant Chez Panisse, she went on to found the Edible Schoolyard Project, inspiring schools to source their food from local regenerative farmers and developing an edible education that would transform the school food experience for children worldwide.</p>
<p>Now, in <i>A School Lunch Revolution</i>, the culinary icon reimagines the way we feed our children at school and at home. Beginning with what we cook in our kitchens, this book offers the first step to teaching the next generation the lifelong values of eating whole foods.</p>
<p>Inspired by international food traditions, these versatile recipes explore an array of textures and tastes guided by the principles Waters believes compose memorable, organic meals: local and seasonal, affordable, diverse, simple and delicious, and beautiful. From one of the nation’s most beloved chefs, here is a revolutionary reinterpretation of the classic school lunch for a more sustainable future.</p>
<p>Hardcover.</p>",RDH,Media > Books > Print Books,BOOK,"10-14-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Alice Waters,1814.36948,shopify,continue,manual,35.00,,true,true,,,,,'9780525561569,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780525561569_1_9eb5e9c3-24cb-44be-af11-dec33e890bb6.jpg?v=1749569366,1,Book Cover: A School Lunch Revolution: A Cookbook,false,A School Lunch Revolution: A Cookbook | Kitchen Arts & Letters,"Alice Waters reimagines school lunch! Organic, global recipes empower kids & families to eat sustainably and nourish future generations.",543543,,,,,,,,,,,Alice Waters,Hardcover,,,English,,,,,'2025-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
japanese-culinary-academy-5-volume-set,Japanese Culinary Academy 5-Volume Set,"<p><strong>The set of books that will be shipped beginning October 28, 2025.</strong></p>
<p data-end=""645"" data-start=""469"">The five highly regarded volumes in the <em data-end=""536"" data-start=""509"">Japanese Culinary Academy</em> series have been hard to come by for the last decade. Finding all five at once? Nearly impossible—until now.</p>
<p data-end=""874"" data-start=""647"">This fall, the publisher is rereleasing the full set over a six-week period. To make it easier to commit, we’re offering a special preorder bundle: <strong data-end=""874"" data-start=""795"">get all five books for $325 total—a $50 savings off the regular $375 price.</strong></p>
<p data-end=""959"" data-start=""876"">Each book is normally priced at $75. With this set, you’ll pay just $65 per volume.</p>
<p data-end=""1123"" data-start=""961""><strong data-end=""1002"" data-start=""961"">Your full set will ship on October 28</strong>, once all titles have been released. That timing allows us to ship everything together and keep your shipping costs low.</p>
<p data-end=""1187"" data-start=""1125"">This preorder offer is available <strong data-end=""1186"" data-start=""1158"">only through September 1</strong>.</p>
<p data-end=""1311"" data-start=""1189"">To learn more about each volume, click the titles below.</p>
<p data-end=""1311"" data-start=""1189""><strong>To receive the discounted price, be sure to order from this page.</strong></p>
<ul data-end=""1526"" data-start=""1313"">
<li data-end=""1351"" data-start=""1313"">
<p data-end=""1351"" data-start=""1315""><a href=""https://www.kitchenartsandletters.com/collections/pre-order/products/introduction-to-japanese-cuisine-nature-history-and-culture""><em data-end=""1349"" data-start=""1315"">Introduction to Japanese Cuisine</em></a></p>
</li>
<li data-end=""1381"" data-start=""1352"">
<p data-end=""1381"" data-start=""1354""><a href=""https://www.kitchenartsandletters.com/products/flavoring-and-seasoning""><em data-end=""1379"" data-start=""1354"">Flavoring and Seasoning</em></a></p>
</li>
<li data-end=""1422"" data-start=""1382"">
<p data-end=""1422"" data-start=""1384""><a href=""https://www.kitchenartsandletters.com/collections/pre-order/products/mukoita-i-cutting-techniques-fish""><em data-end=""1420"" data-start=""1384"">Mukoita I: Cutting Techniques—Fish</em></a></p>
</li>
<li data-end=""1492"" data-start=""1423"">
<p data-end=""1492"" data-start=""1425""><a href=""https://www.kitchenartsandletters.com/products/mukoita-ii-cutting-techniques-seafood-poultry-and-vegetables""><em data-end=""1490"" data-start=""1425"">Mukoita II: Cutting Techniques—Seafood, Poultry, and Vegetables</em></a></p>
</li>
<li data-end=""1526"" data-start=""1493"">
<p data-end=""1526"" data-start=""1495""><a href=""https://www.kitchenartsandletters.com/products/yakiba-grilling-techniques-shio-yaki-furishio-yaki-yuan-yaki-tare-yaki-and-yakitori""><em data-end=""1524"" data-start=""1495"">Yakiba: Grilling Techniques</em></a></p>
</li>
</ul>
<p data-end=""1565"" data-start=""1528"">Hardcover. Full color throughout.<b></b></p>",KAL,Media > Books > Print Books,BOOK,"10-28-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Japanese Culinary Academy,6803.88555,shopify,deny,manual,325.00,375.00,true,true,,,,,JCA5VOL,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/JapaneseCulinaryComposite_800.jpg?v=1750275617,1,Five book covers for the Japanese Culinary Academy set,false,Japanese Culinary Academy 5-Volume Set | Kitchen Arts & Letters,A special offer for all 5 volumes of these books on fundamental Japanese cooking techniques and culinary culture.,543543,,,,,,,,,,,Japanese Culinary Academy,Hardcover,,,English,,,,,'2025-10-28,Japan,,,,,,,,,,,,hardcover,,,,food-cooking,,eng-english,,,,,,,adults,,,,,,lb,4901.99,,active
japanese-culinary-academy-5-volume-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/JapaneseCulinaryAcademy5.jpg?v=1750275617,2,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanese-culinary-academy-5-volume-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/JapaneseCulinaryAcademy4.jpg?v=1750275617,3,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanese-culinary-academy-5-volume-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/JapaneseCulinaryAcademy3.jpg?v=1750275617,4,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanese-culinary-academy-5-volume-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/JapaneseCulinaryAcademy2.jpg?v=1750275617,5,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanese-culinary-academy-5-volume-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/JapaneseCulinaryAcademy1.jpg?v=1750275617,6,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linger,"Linger: Salads, Sweets, and Stories to Savor","<p dir=""ltr""><span style=""color: rgb(43, 0, 255);""><strong>For a limited time, we have copies signed by Hetty Liu McKinnon.</strong></span></p>
<p dir=""ltr""><span>Salads may be casual, but </span><em>Linger</em><span><em> </em>is intentional. From the way Hetty Liu McKinnon builds a dressing—cutting olive oil with water to avoid bitterness—to the way she gathers friends for meals that span cultures, seasons, and courses, this is a book about thoughtful, shared food.</span></p>
<p dir=""ltr""><span>There are recipes here for slow, generous days and for the kinds of weeknights that turn into something more: hot-and-sour potato salad, tofu and kale with sweet peanut sauce, buffalo corn with celery and chickpeas. There’s a roasted cauliflower piled high with dill, and kohlrabi and lentils brightened with preserved lemon and basil. There’s also mochi cake spiced with pumpkin, and ideas for potlucks, new neighbors, or simply adding one more chair to the table.</span></p>
<p dir=""ltr""><span>McKinnon writes with a voice that’s open, warm, and chatty—but never cluttered. The book invites you in without overexplaining, encouraging improvisation while offering a foundation of smart, confident technique.</span></p>
<p>A wide-ranging, vegetarian collection that travels easily from kitchen to dining room, Linger is built for the kind of meals that nourish conversation as much as they feed hunger.</p>
<p>Hardcover. Color photographs throughout.</p>
<p dir=""ltr""> </p>",RDH,Media > Books > Print Books,BOOK,"10-07-2025, C, Fall 2025, Ln_En, preorder, Sd_Vt, signed",true,Title,Default Title,,,,,,,,Hetty Lui McKinnon,1814.36948,shopify,continue,manual,40.00,,true,true,,,,,'9780593804193,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McKinnonLingerCover.jpg?v=1746214854,1,Book cover: Linger,false,Linger | Kitchen Arts & Letters,"100+ inventive recipes redefine salads as vibrant, shareable creations—rooted in seasonality, comfort, and the joy of community gatherings.",784,,,,,,,,,,,Hetty Liu McKinnon,Hardcover,,,English,,,,,'2025-10-07,,,,,Vegetarian,,,,,,'1,,hardcover,,,,food-cooking,,eng-english,,,,,,,adults,,,,,,lb,,40.00,active
linger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/Miss_Salad_LINGER_PREORDER_CAMPAIGN.png?v=1748510815,2,Miss Salad artwork for preorders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McKinnonLinger4.jpg?v=1748510815,3,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McKinnonLinger3.jpg?v=1748510815,4,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McKinnonLinger2.jpg?v=1748510815,5,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McKinnonLinger1.jpg?v=1748510815,6,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
six-seasons-of-pasta,Six Seasons of Pasta: A New Way with Everyone's Favorite Food,"<p data-start=""348"" data-end=""641"">Pasta is the backbone, but vegetables drive the menu in this spirited and satisfying follow-up to <a href=""https://www.kitchenartsandletters.com/products/six-seasons-a-new-way-with-vegetables-c""><em data-start=""446"" data-end=""486"">Six Seasons: A New Way with Vegetables</em></a>. Once again, Joshua McFadden brings a restaurant chef’s imagination to the seasonality of home cooking—but this time with dried pasta as the through line.</p>
<p data-start=""643"" data-end=""1213"">Organized around McFadden’s signature six-part calendar (early summer is not the same as late summer), the book offers more than 125 recipes that reflect both a deep love of Italian cooking and an instinct for bold, contemporary flavor.</p>
<p data-start=""643"" data-end=""1213"">There’s a charred vegetable ragù, sweet and sour cauliflower with raisins and pine nuts, celery root with salt cod and chickpeas, and a beet dish that turns the noodles brilliantly red with brown butter and poppy seeds. Some recipes feature meat, many do not. What they share is a sense of balance, generosity, and vibrant technique.</p>
<p data-start=""1215"" data-end=""1521"">This is not a collection built around shortcuts. It’s a book for people who enjoy cooking—who like the feel of the skillet, the chance to improvise, and the pleasure of building a dish from the ground up. The fact that it all starts with store-bought pasta makes the results feel all the more within reach.</p>
<p data-start=""1215"" data-end=""1521"">Hardcover. Color photographs throughout.</p>",WORA,Media > Books > Print Books,BOOK,"09-23-2025, 09-30-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Joshua McFadden with Martha Holmberg,1814.36948,shopify,continue,manual,40.00,,true,true,,,,,'9781648291920,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McFaddenSixSeasonsPasta.jpg?v=1745850260,1,Book cover: Six Seasons of Pasta,false,Six Seasons of Pasta | Kitchen Arts & Letters,"James Beard winner Joshua McFadden transforms pasta with 125+ seasonal recipes and a no-fail skillet method for intuitive, delicious cooking.",543543,,,,,,,,,,,Joshua McFadden with Martha Holmberg,Hardcover,,'-8 11/26/25. Could not locate. LJ,English,,,'2025-09-30,,'2025-09-23,,,,,,,,,,,,,hardcover,,,,food-cooking,,eng-english,,,,,,,adults,,,,,,lb,,,active
six-seasons-of-pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McFaddenSixSeasonsPasta4.jpg?v=1745850260,2,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
six-seasons-of-pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McFaddenSixSeasonsPasta3.jpg?v=1745850260,3,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
six-seasons-of-pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McFaddenSixSeasonsPasta2.jpg?v=1745850260,4,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
six-seasons-of-pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/McFaddenSixSeasonsPasta1.jpg?v=1745850260,5,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukoita-i-cutting-techniques-fish,"Mukoita I, Cutting Techniques: Fish","<p data-end=""381"" data-start=""0"">Few cuisines place as much importance on fish—or on the knife skills required to prepare it—as Japanese cuisine. That focus is fully evident in <em data-end=""181"" data-start=""144"">Mukoita I, Cutting Techniques: Fish</em>, part of the Japanese Culinary Academy Series. This volume is entirely devoted to the detailed breakdown of fish, treating it not as a routine task but as a foundational element of culinary training.</p>
<p data-end=""863"" data-start=""383"">The precision of the instruction is remarkable. Step-by-step photo sequences demonstrate not just how to portion fish, but how to stand, how to grip the knife, and how to adjust technique based on species and anatomy. Six full pages are dedicated to cutting a whole salmon into three pieces, and similar care is given to the likes of yellowtail, bonito, flounder, and devil stinger (<em data-end=""760"" data-start=""753"">okoze</em>). Even the notoriously dangerous fugu is included, with notes on the specialized handling it requires.</p>
<p data-end=""1197"" data-start=""865"">Rather than offering generalized guidance, the book aims for depth. Readers are introduced to the principles behind Japanese cutting techniques, including their historical development and their essential role in preparing sashimi. There is also information on hygiene practices, raw fish regulations in Japan, and knife maintenance.</p>
<p data-end=""1448"" data-start=""1199"">Tools are treated as part of technique, with sections on knife types, sharpening methods, and other essential kitchen implements. The book closes with a set of basic recipes and a glossary, rounding out its function as both a reference and a manual.</p>
<p data-end=""1685"" data-start=""1450"">This is a rare resource—visually rich, technically exacting, and shaped by the standards of professional training. For cooks who want to understand the logic and discipline behind Japanese fish preparation, there’s little else like it.</p>
<p>Hardcover. Color photographs throughout.</p>
<p> </p>
<p><strong>Also in this series:</strong></p>
<p><a href=""https://www.kitchenartsandletters.com/products/introduction-to-japanese-cuisine-nature-history-and-culture"">Introduction to Japanese Cuisine: Nature, History and Culture</a></p>
<p><a href=""https://www.kitchenartsandletters.com/products/flavoring-and-seasoning"">Flavoring and Seasoning: Dashi, Umami, and Fermented Foods</a></p>
<p><a href=""https://www.kitchenartsandletters.com/products/mukoita-ii-cutting-techniques-seafood-poultry-and-vegetables"">Mukoita II, Cutting Techniques: Seafood, Poultry &amp; Vegetables</a></p>
<p><a href=""https://www.kitchenartsandletters.com/products/yakiba-grilling-techniques-shio-yaki-furishio-yaki-yuan-yaki-tare-yaki-and-yakitori"">Yakiba Grilling Techniques: Shio-yaki, Furishio-yaki, Yuan-yaki, Tare-yaki, and Yakitori</a></p>",RDH,Media > Books > Print Books,BOOK,"09-30-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Japanese Culinary Academy,1814.36948,shopify,continue,manual,75.00,,true,true,,,,,'9784911188057,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188057_1_8397ce7c-447c-404a-9002-0044ab15a149.jpg?v=1749569516,1,"Book Cover: Mukoita I, Cutting Techniques: Fish",false,"Mukoita I, Cutting Techniques: Fish | Kitchen Arts & Letters","Master Japanese knife skills! Cutting Techniques: Fish guides chefs through filleting and sashimi preparation, revealing culinary artistry.",543543,,,,,,,,,,,Japanese Culinary Academy,Hardcover,,"Carton quantity not logged, added 11/19 - RC",English,,,,,'2025-09-30,Japan,,,,,,,,,,'0,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
mukoita-i-cutting-techniques-fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188057_2_cd28a1aa-85ed-4e43-a827-e6e735ab54f8.jpg?v=1749569516,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukoita-i-cutting-techniques-fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188057_5_5009a1ba-efb7-4f20-9091-21285195dadf.jpg?v=1749569516,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukoita-i-cutting-techniques-fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/Mukoita1B.jpg?v=1750272934,4,Presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
